#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HBV" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HBV" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:HBV" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">100.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:HBV" id="estimatedFreqs.s:HBV" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:HBV" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:HBV" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	popSize	CoalescentConstant
732000	-12503.649392399271	-12307.592415941981	-196.0569764572894	-12307.592415941981	3468.0179426447994	20655.36146032432	2.542230791609096	0.244840787689975	0.2605246314407145	0.21947380546623083	0.2751607754030796	2275.739278617439	-162.97958594198485
733000	-12506.368138394018	-12309.332618331908	-197.03552006211106	-12309.332618331908	3405.933013959432	20774.298247161772	2.571214134881673	0.244840787689975	0.2605246314407145	0.21947380546623083	0.2751607754030796	2356.362368604848	-163.1065411018791
734000	-12504.583421692267	-12309.267348856865	-195.31607283540217	-12309.267348856865	3419.57027535661	20085.633607420426	2.571214134881673	0.244840787689975	0.2605246314407145	0.21947380546623083	0.2751607754030796	2452.8997704371745	-160.38196953150677
735000	-12504.429387827271	-12305.993651601111	-198.4357362261597	-12305.993651601111	3405.8305020042635	20943.567601864226	2.571214134881673	0.244840787689975	0.2605246314407145	0.21947380546623083	0.2751607754030796	2507.3544591221985	-162.9353483158426
736000	-12509.859119110633	-12314.4841203829	-195.37499872773387	-12314.4841203829	3266.7353019719103	19761.388029864993	2.571214134881673	0.244840787689975	0.2605246314407145	0.21947380546623083	0.2751607754030796	2260.7983734395657	-162.44264675586797
737000	-12505.455716275525	-12309.102058290873	-196.3536579846516	-12309.102058290873	3397.925556096976	20176.41665682842	2.571214134881673	0.244840787689975	0.2605246314407145	0.21947380546623083	0.2751607754030796	2249.7357811952947	-163.53678811762555
738000	-12506.453689552789	-12309.990209509731	-196.46348004305804	-12309.990209509731	3280.1064532068544	20053.851134439563	2.6779862449041993	0.24392501242144157	0.2727281413486527	0.2176214675741314	0.26572537865577434	2265.0412044520663	-163.4430638458732
739000	-12503.76545988759	-12307.891483448495	-195.87397643909523	-12307.891483448495	3318.3849878479223	20047.421078241787	2.6779862449041993	0.24392501242144157	0.2727281413486527	0.2176214675741314	0.26572537865577434	2413.5207133118947	-161.30590648161748
740000	-12508.905293808022	-12311.101117162923	-197.80417664509898	-12311.101117162923	3484.888138084875	20750.057689577974	2.6779862449041993	0.24392501242144157	0.2727281413486527	0.20780326222696408	0.27554358400294165	2503.235605846831	-162.27317634648924
741000	-12509.282059497193	-12313.74052861318	-195.5415308840123	-12313.74052861318	3418.684274647043	20095.612922477732	2.6779862449041993	0.24392501242144157	0.2727281413486527	0.20780326222696408	0.27554358400294165	2494.0145003366715	-160.10639521181724
742000	-12504.760304320767	-12308.060338914205	-196.69996540656177	-12308.060338914205	3562.9055660694867	20928.1042081517	2.6779862449041993	0.24392501242144157	0.2727281413486527	0.20780326222696408	0.27554358400294165	2217.2301789328662	-164.14913151086623
743000	-12506.07036345967	-12309.903935999806	-196.16642745986485	-12309.903935999806	3563.8201352186456	20997.287028863662	2.6779862449041993	0.24392501242144157	0.2727281413486527	0.20780326222696408	0.27554358400294165	2106.552617013394	-164.77306309289247
744000	-12506.892350405866	-12310.532863167464	-196.35948723840164	-12310.532863167464	3329.626578494901	20237.312670593627	2.6779862449041993	0.24392501242144157	0.2727281413486527	0.20780326222696408	0.27554358400294165	2157.706874696183	-164.4308269819039
745000	-12510.642024370078	-12314.790150977047	-195.85187339303087	-12314.790150977047	3333.2301868257177	20150.565821397326	2.6779862449041993	0.24392501242144157	0.2727281413486527	0.20780326222696408	0.27554358400294165	2308.752263167656	-162.34577465678245
746000	-12506.220429864563	-12311.10651877969	-195.11391108487342	-12311.10651877969	3218.1852507476565	19649.793211800737	2.6779862449041993	0.24392501242144157	0.2727281413486527	0.20780326222696408	0.27554358400294165	2205.347014565443	-162.6872289710975
747000	-12508.809758098132	-12311.894908884413	-196.9148492137192	-12311.894908884413	3458.6722015479077	20548.833943289552	2.6779862449041993	0.23683008211181172	0.2727281413486527	0.20780326222696408	0.2826385143125715	2058.6803993274143	-166.01067976302735
748000	-12511.902215087815	-12311.522598216372	-200.37961687144377	-12311.522598216372	3726.3189182218675	21916.935828271347	2.6779862449041993	0.23683008211181172	0.2727281413486527	0.20780326222696408	0.2826385143125715	2992.4626538530338	-159.76733370656657
749000	-12507.82826651606	-12311.230396284065	-196.59787023199564	-12311.230396284065	3396.0758822868124	20330.818057564662	2.6779862449041993	0.23683008211181172	0.2727281413486527	0.20780326222696408	0.2826385143125715	2112.6019759684627	-165.12888840942168
750000	-12507.432537019446	-12309.119255361264	-198.31328165818175	-12309.119255361264	3533.041663866671	21573.136248540584	2.6779862449041993	0.23683008211181172	0.2727281413486527	0.20780326222696408	0.2826385143125715	2341.468235039581	-164.45380799146972
751000	-12504.63767587285	-12309.028337999978	-195.60933787287038	-12309.028337999978	3362.513347768928	20245.2187022379	2.6779862449041993	0.23683008211181172	0.2727281413486527	0.20780326222696408	0.2826385143125715	2234.983196741514	-162.86079361807768
752000	-12512.721934776437	-12315.619176524247	-197.10275825218952	-12315.619176524247	3391.825574524269	20925.258231568474	2.6779862449041993	0.23683008211181172	0.2727281413486527	0.20780326222696408	0.2826385143125715	2246.5493875520515	-164.2334419828221
753000	-12504.741638331776	-12309.349374580868	-195.39226375090735	-12309.349374580868	3338.471686016797	19959.500663209816	2.6779862449041993	0.24522560739188487	0.2727281413486527	0.20780326222696408	0.27424298903249833	2377.5057128217672	-161.17133878053198
754000	-12509.038611115102	-12312.646166460956	-196.39244465414623	-12312.646166460956	3455.796420166281	20605.1047138208	2.6779862449041993	0.24522560739188487	0.2727281413486527	0.20780326222696408	0.27424298903249833	2378.377158191646	-162.16244242428004
755000	-12508.87067603195	-12312.027398756014	-196.84327727593504	-12312.027398756014	3369.7059883208685	20241.92679074362	2.6779862449041993	0.24522560739188487	0.2727281413486527	0.20780326222696408	0.27424298903249833	1947.3942679176578	-167.12103086967838
756000	-12507.819809470668	-12311.971875365536	-195.84793410513157	-12311.971875365536	3324.1948606883193	20048.38279067008	2.6779862449041993	0.24522560739188487	0.2727281413486527	0.20780326222696408	0.27424298903249833	2173.5904282119027	-163.7549368082666
757000	-12513.662701474355	-12316.159449494911	-197.50325197944366	-12316.159449494911	3578.9018441286757	21457.337240884845	2.53175311736095	0.2332747361323418	0.2626263457017883	0.21788141146358334	0.2862175067022867	2028.851317118495	-166.98764977700387
758000	-12510.389577385708	-12313.787971905984	-196.60160547972347	-12313.787971905984	3472.2276041249984	20489.83128700065	2.53175311736095	0.2332747361323418	0.2626263457017883	0.21788141146358334	0.2862175067022867	1930.6934919469782	-167.11667614244607
759000	-12506.548094936561	-12307.89897134972	-198.64912358684109	-12307.89897134972	3568.7261539629408	21687.19260660678	2.4148173028437787	0.23855517490097472	0.2658670854308201	0.22279794580860907	0.27277979385959616	2431.292612422169	-164.00101144030845
760000	-12509.410651633225	-12311.560371442163	-197.85028019106107	-12311.560371442163	3349.2306848511807	20737.40214579877	2.4148173028437787	0.23855517490097472	0.2658670854308201	0.22279794580860907	0.27277979385959616	2799.5650243489877	-159.37981333379972
761000	-12507.326268983747	-12311.027017380458	-196.2992516032887	-12311.027017380458	3668.1481910453954	21154.161827718213	2.441361306868572	0.23357841626237374	0.271909690505945	0.21437285763766598	0.2801390355940153	2394.454997985514	-161.99287844756066
762000	-12508.614856301041	-12310.006321931163	-198.60853436987793	-12310.006321931163	3444.747790853667	20710.586026041165	2.441361306868572	0.23357841626237374	0.271909690505945	0.21437285763766598	0.2801390355940153	2934.0581531243943	-158.7049311180601
763000	-12511.573057365706	-12310.216442885312	-201.35661448039315	-12310.216442885312	3327.6249565504286	20376.748302576718	2.441361306868572	0.23357841626237374	0.271909690505945	0.21437285763766598	0.2801390355940153	3306.752469264918	-157.60768378726726
764000	-12510.911199563114	-12314.47186357689	-196.43933598622448	-12314.47186357689	3406.5736352072363	20460.51752389581	2.441361306868572	0.23357841626237374	0.2841500534153189	0.20213249472829206	0.2801390355940153	2246.1642501138267	-163.6348797674845
765000	-12508.170683369388	-12311.365196413832	-196.80548695555606	-12311.365196413832	3555.619416121676	20978.547225784045	2.441361306868572	0.23357841626237374	0.2841500534153189	0.20213249472829206	0.2801390355940153	2328.5560156526267	-163.14144896899933
766000	-12509.237819965354	-12313.406634195382	-195.8311857699724	-12313.406634195382	3303.5276817773533	20091.62982910167	2.441361306868572	0.23357841626237374	0.2841500534153189	0.20213249472829206	0.2801390355940153	2274.157126087037	-162.73453914053718
767000	-12512.639911001952	-12315.756235773713	-196.88367522823785	-12315.756235773713	3254.327279135446	19966.46986271024	2.3691562759167595	0.23294579604708604	0.2859045679328304	0.21018636999497262	0.270963266025111	2635.8246904681023	-160.07954726666188
768000	-12513.00944206422	-12316.282232762152	-196.72720930206714	-12316.282232762152	3350.8197963125854	20396.378481440155	2.3691562759167595	0.23294579604708604	0.2859045679328304	0.21018636999497262	0.270963266025111	2631.114343438014	-159.97195557167348
769000	-12514.137838421957	-12316.047588749434	-198.09024967252282	-12316.047588749434	3510.5812215824076	20599.0339174368	2.5453116353817147	0.24834951206696365	0.2784092666742773	0.20792949356454907	0.26531172769420996	1766.9300461870548	-170.32074188363194
770000	-12519.894402635793	-12322.325954411108	-197.56844822468548	-12322.325954411108	3061.644748532857	19462.684891339122	2.5453116353817147	0.24834951206696365	0.2784092666742773	0.20792949356454907	0.26531172769420996	1714.7840616502285	-170.35005715914826
771000	-12504.241106608799	-12308.453537562067	-195.7875690467319	-12308.453537562067	3449.306164498189	20456.196653861483	2.5453116353817147	0.24834951206696365	0.2784092666742773	0.20792949356454907	0.26531172769420996	2272.016637339557	-162.71828536843765
772000	-12505.944613373811	-12310.668705999919	-195.2759073738933	-12310.668705999919	3360.125339412849	19754.32496969125	2.5453116353817147	0.24834951206696365	0.2784092666742773	0.20792949356454907	0.26531172769420996	2533.9620694128093	-159.4791442482407
773000	-12509.804320484134	-12311.547133156813	-198.25718732732065	-12311.547133156813	3499.012804976588	21290.546839407136	2.5453116353817147	0.24834951206696365	0.2784092666742773	0.20792949356454907	0.26531172769420996	2217.8013783142	-165.75396621298395
774000	-12510.231395893194	-12310.281834055359	-199.94956183783438	-12310.281834055359	3573.6790156603306	21720.92509357921	2.5453116353817147	0.24834951206696365	0.2784092666742773	0.20792949356454907	0.26531172769420996	2619.454096015042	-163.26502844174829
775000	-12506.619178635676	-12310.852673503294	-195.7665051323811	-12310.852673503294	3323.418133494037	20045.937762177484	2.952305184461045	0.24834951206696365	0.2784092666742773	0.20792949356454907	0.26531172769420996	2373.683486595208	-161.48808307476415
776000	-12509.544571187607	-12312.33609320379	-197.2084779838167	-12312.33609320379	3461.130530615804	20837.513091845816	2.8319250311618593	0.23449563635040993	0.2719334118791067	0.20750922361403085	0.28606172815645253	2634.219859498792	-160.24189632008165
777000	-12509.531051227817	-12312.370051900227	-197.16099932758976	-12312.370051900227	3535.391756646771	20813.976106463433	2.8319250311618593	0.23449563635040993	0.2719334118791067	0.20750922361403085	0.28606172815645253	2560.9947670557835	-160.95457798098752
778000	-12517.25185433129	-12318.969786707476	-198.28206762381473	-12318.969786707476	3883.3590820468044	21963.086754251024	3.2200535268124084	0.24582651312458362	0.264036790258704	0.22119534316213957	0.2689413534545729	2248.0083113796827	-165.25710068294035
779000	-12510.046575482918	-12312.867967234808	-197.17860824811055	-12312.867967234808	3433.0606319685708	20801.477333942647	3.2200535268124084	0.24582651312458362	0.264036790258704	0.22119534316213957	0.2689413534545729	2429.9922812555574	-162.25673659134213
780000	-12513.834119115394	-12318.083577998565	-195.75054111683028	-12318.083577998565	3372.659621266038	19821.853115796188	3.2200535268124084	0.24582651312458362	0.264036790258704	0.22119534316213957	0.2689413534545729	1828.5299089040846	-167.12482519128793
781000	-12509.888632474944	-12312.225197294403	-197.6634351805398	-12312.225197294403	3527.8883475364587	20760.887987563394	3.2200535268124084	0.24582651312458362	0.264036790258704	0.22119534316213957	0.2689413534545729	2651.2231547598017	-160.4429930985003
782000	-12507.472769268965	-12309.920306313354	-197.55246295561062	-12309.920306313354	3486.4515134965823	20810.79876991115	3.1178495715644323	0.24538190749268265	0.26156175513164626	0.214469705746452	0.27858663162921904	2527.9800147492156	-161.6263843817866
783000	-12508.554262517042	-12313.194437812264	-195.3598247047781	-12313.194437812264	3507.410437775568	20449.41055746584	3.1178495715644323	0.24538190749268265	0.26156175513164626	0.214469705746452	0.27858663162921904	2257.925200095655	-162.24613876730328
784000	-12509.367947787607	-12311.965283998954	-197.40266378865297	-12311.965283998954	3496.1091526095674	20505.133242653035	3.1178495715644323	0.24538190749268265	0.26156175513164626	0.214469705746452	0.27858663162921904	2880.869524236432	-157.81832523989493
785000	-12514.45444451784	-12315.644309861846	-198.8101346559937	-12315.644309861846	3479.0382705989646	21111.726841708634	3.180081010190989	0.24538190749268265	0.26156175513164626	0.214469705746452	0.27858663162921904	2480.970024210278	-163.3511164448847
786000	-12508.906242840387	-12314.13626788136	-194.76997495902734	-12314.13626788136	3385.033401531037	19860.980427198632	3.180081010190989	0.23621634671340794	0.270727315910921	0.214469705746452	0.27858663162921904	1898.470043353742	-165.3900038221167
787000	-12508.764604345017	-12309.20447560657	-199.56012873844693	-12309.20447560657	3600.9381934948924	21115.215615243244	3.180081010190989	0.23621634671340794	0.270727315910921	0.214469705746452	0.27858663162921904	2975.3144984586656	-158.96690463901854
788000	-12510.078506887172	-12312.65651139584	-197.42199549133147	-12312.65651139584	3614.7090023317414	21401.184950663464	3.180081010190989	0.23621634671340794	0.26541349927865465	0.21978352237871834	0.27858663162921904	2506.7031557729565	-161.69850672901825
789000	-12506.074090704424	-12306.463481823952	-199.61060888047143	-12306.463481823952	3563.533257018863	21707.502897347083	2.639822720637189	0.23621634671340794	0.26541349927865465	0.21978352237871834	0.27858663162921904	2734.8321228884865	-161.71339853313694
790000	-12501.391590966809	-12305.050958314108	-196.34063265269975	-12305.050958314108	3432.9163482786457	20295.287648834677	2.639822720637189	0.23621634671340794	0.26541349927865465	0.21978352237871834	0.27858663162921904	2507.9530955659484	-160.79794967956144
791000	-12511.918364626026	-12313.285947920986	-198.6324167050401	-12313.285947920986	3754.724814242265	21825.87782962295	2.639822720637189	0.2443178092824672	0.26541349927865465	0.21978352237871834	0.2704851690601598	2001.8022180682358	-168.3870372309487
792000	-12508.866635872564	-12314.421193157217	-194.4454427153472	-12314.421193157217	3326.1460587516617	19794.32889029228	2.639822720637189	0.2443178092824672	0.26541349927865465	0.21978352237871834	0.2704851690601598	2374.0887563201945	-160.3083377182474
793000	-12508.700566501693	-12308.0619909734	-200.6385755282939	-12308.0619909734	3464.4487887848995	20926.026103627228	2.639822720637189	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	1655.906366926825	-174.0394979175002
794000	-12502.604637618206	-12303.485577296879	-199.11906032132674	-12303.485577296879	3515.8740628427176	21495.337220491056	2.639822720637189	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2137.1716106635836	-167.45474685588044
795000	-12508.310434834077	-12310.004195729007	-198.3062391050693	-12310.004195729007	3471.584261001053	21061.16267567918	2.639822720637189	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2463.744488955854	-163.23541978230847
796000	-12504.217455480002	-12306.920876283993	-197.29657919600788	-12306.920876283993	3712.5175708962906	21485.02259909998	2.639822720637189	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2376.1136536013432	-163.13792217397608
797000	-12504.223696680687	-12307.931923621249	-196.29177305943824	-12307.931923621249	3495.19832873564	20540.561115103334	2.639822720637189	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2206.302837162561	-163.90463076544876
798000	-12507.679537325457	-12308.378630173687	-199.30090715176902	-12308.378630173687	3497.8685421920636	21107.422400832664	2.639822720637189	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2701.605870294594	-161.7602316354722
799000	-12505.218585791137	-12309.779630760619	-195.43895503051826	-12309.779630760619	3366.6582708317155	20006.70174619067	2.639822720637189	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2552.381217215415	-159.44677747759383
800000	-12504.19567458101	-12306.875604448034	-197.32007013297567	-12306.875604448034	3598.3166161890413	21216.68375298647	2.639822720637189	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2229.045670741571	-164.69534670346195
801000	-12508.206613531303	-12310.92030728639	-197.28630624491393	-12310.92030728639	3469.9687540018413	21145.023229212868	2.639822720637189	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2309.535587141771	-163.82156546430167
802000	-12505.00628094461	-12306.052885371717	-198.95339557289228	-12306.052885371717	3463.669203622073	21483.57781513186	2.639822720637189	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2226.925585663627	-166.35081504888177
803000	-12503.036292575835	-12304.906325518159	-198.12996705767608	-12304.906325518159	3426.037270869062	20634.31197927618	2.639822720637189	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	1931.8590941207576	-168.6187692299941
804000	-12507.21977007269	-12309.288716670566	-197.93105340212455	-12309.288716670566	3519.7983643010534	21330.71812617851	2.639822720637189	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2062.713878698101	-167.04642339385828
805000	-12510.027835340448	-12311.27976932066	-198.7480660197888	-12311.27976932066	3410.2455106245347	21037.64408221592	2.639822720637189	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2202.218340163885	-166.40360316726668
806000	-12508.894477169537	-12312.133556197188	-196.7609209723489	-12312.133556197188	3483.115730854245	20688.29732533843	3.0380589396609143	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2449.549430424085	-161.69358186930629
807000	-12509.952178369791	-12312.122791035186	-197.82938733460497	-12312.122791035186	3438.3021275205692	20690.595776050275	3.0380589396609143	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2219.7633013272225	-165.1574280197243
808000	-12507.356550319404	-12307.764435213556	-199.59211510584774	-12307.764435213556	3448.1712268942674	21165.80926896488	3.0380589396609143	0.2443178092824672	0.2637763059917136	0.21978352237871834	0.27212236234710085	2741.7052960944616	-161.4916681101104
809000	-12505.940922755966	-12308.33955639441	-197.601366361555	-12308.33955639441	3412.009522357627	20612.398107935434	3.0380589396609143	0.23710221437983292	0.2709919008943479	0.21978352237871834	0.27212236234710085	2608.3482624757658	-160.8748809206621
810000	-12509.841270445904	-12312.660003167213	-197.18126727869156	-12312.660003167213	3276.349085625584	20246.07758402162	3.0380589396609143	0.23710221437983292	0.2709919008943479	0.21978352237871834	0.27212236234710085	2377.3121009973065	-162.85696267690906
811000	-12510.536633347581	-12315.19529261735	-195.34134073022994	-12315.19529261735	3734.617868928306	21202.49237495138	3.0380589396609143	0.23710221437983292	0.2709919008943479	0.21978352237871834	0.27212236234710085	2308.9858603470125	-161.72916898771112
812000	-12508.361376447412	-12310.699495944358	-197.66188050305456	-12310.699495944358	3752.652807751862	21766.819382539506	3.0380589396609143	0.23710221437983292	0.2709919008943479	0.21978352237871834	0.27212236234710085	2106.786418817367	-166.16243137377862
813000	-12507.88993392828	-12312.319224589279	-195.57070933900022	-12312.319224589279	3406.2025329261296	20205.452662522952	3.0380589396609143	0.23710221437983292	0.2709919008943479	0.21978352237871834	0.27212236234710085	2268.8966308419817	-162.3767695029655
814000	-12508.06041246631	-12308.996225306437	-199.06418715987206	-12308.996225306437	3574.244108152922	21283.883913965314	3.0380589396609143	0.23710221437983292	0.2709919008943479	0.21978352237871834	0.27212236234710085	2148.9080859180335	-167.12392323656195
815000	-12507.582561105703	-12312.200601195475	-195.38195991022832	-12312.200601195475	3383.8126042560816	20045.039665889977	2.9041523635023374	0.24176446806426144	0.2536980743070948	0.22562697880975538	0.27891047881888836	2023.7532051474552	-164.81350935079044
816000	-12507.962816228193	-12310.493363795036	-197.46945243315784	-12310.493363795036	3364.8749488815124	20164.42535351029	2.535314608054199	0.24176446806426144	0.2536980743070948	0.22562697880975538	0.27891047881888836	1753.7903507146586	-169.87804305841732
817000	-12506.887686305337	-12310.522905929616	-196.3647803757217	-12310.522905929616	3395.704460108805	20345.334303993008	2.843131643945694	0.24176446806426144	0.2536980743070948	0.22562697880975538	0.27891047881888836	2159.6922155734906	-164.39456795477196
818000	-12507.524899631659	-12311.363002891776	-196.16189673988322	-12311.363002891776	3200.6755858653146	19895.851285589866	2.843131643945694	0.24176446806426144	0.2536980743070948	0.22562697880975538	0.27891047881888836	2578.466548135413	-159.82848414244705
819000	-12508.278931141525	-12310.584675312062	-197.69425582946397	-12310.584675312062	3404.8178045280238	20696.431540149682	2.843131643945694	0.24176446806426144	0.2536980743070948	0.22562697880975538	0.27891047881888836	2116.6288614736864	-166.17461659435534
820000	-12506.088145345619	-12307.368403652506	-198.7197416931122	-12307.368403652506	3651.4669416576	21240.49386653249	2.843131643945694	0.24176446806426144	0.25983930230344926	0.22562697880975538	0.2727692508225339	2959.60139599096	-158.44346097735226
821000	-12512.109177842362	-12316.977007129697	-195.13217071266436	-12316.977007129697	3655.60949012728	20890.43851996743	2.843131643945694	0.24176446806426144	0.25983930230344926	0.22562697880975538	0.2727692508225339	2312.484734350424	-161.57132129997325
822000	-12508.178654760019	-12313.379308264253	-194.79934649576597	-12313.379308264253	3576.40150424869	20485.308029510645	2.843131643945694	0.24176446806426144	0.25983930230344926	0.22562697880975538	0.2727692508225339	1962.743076252117	-164.89825343390856
823000	-12506.4603609571	-12309.13511985535	-197.32524110175117	-12309.13511985535	3611.7703058468214	21036.4714636661	2.843131643945694	0.24176446806426144	0.25983930230344926	0.22562697880975538	0.2727692508225339	1918.114639032517	-167.8932026880522
824000	-12505.47885514288	-12308.78987147266	-196.68898367022027	-12308.78987147266	3410.5493088192443	20530.16205785585	2.843131643945694	0.24176446806426144	0.25983930230344926	0.22562697880975538	0.2727692508225339	2476.653871726179	-161.4185429270864
825000	-12506.221699137455	-12310.053227000875	-196.16847213658025	-12310.053227000875	3445.399212241018	20363.852450878512	2.843131643945694	0.24176446806426144	0.25983930230344926	0.22562697880975538	0.2727692508225339	2452.8894106325215	-161.1452213100613
826000	-12510.0579871867	-12314.019406617375	-196.03858056932404	-12314.019406617375	3249.3849777845526	20057.518772237163	2.843131643945694	0.24176446806426144	0.25983930230344926	0.22562697880975538	0.2727692508225339	2262.2028861442495	-163.00231332556706
827000	-12512.421702121075	-12313.223845731633	-199.1978563894424	-12313.223845731633	3570.813882069161	21465.22726857698	2.731781947667275	0.2378406398738509	0.2744855986734481	0.22095946221468782	0.26671429923801326	1890.936752933198	-170.07767492836146
828000	-12508.13340138523	-12311.565419487266	-196.5679818979642	-12311.565419487266	3389.485167000977	20472.56769742389	2.731781947667275	0.2378406398738509	0.2744855986734481	0.22095946221468782	0.26671429923801326	2274.1810588166963	-163.43265518406199
829000	-12512.088626560133	-12311.670088449535	-200.4185381105974	-12311.670088449535	3546.9373207202407	21853.554717989202	3.0230397073760695	0.24057277839553748	0.27132098058076753	0.2220966395118483	0.2660096015118467	2681.2522433156428	-162.95150775369157
