#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HBV" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HBV" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:HBV" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">100.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:HBV" id="estimatedFreqs.s:HBV" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:HBV" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:HBV" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	popSize	CoalescentConstant
38	-38902.27094229977	-38920.74458998612	-38902.27094229977	-18.473647686348578	-38902.27094229977	21.508377621039305	33.100359183645686	0.6385535099310952	0.1806488103070186	0.19547465665323288	0.17747700780564993	0.4463995252340985	0.522176868097809	-16.196451828734688
39	-38819.26443463439	-38846.53078286635	-38819.26443463439	-27.266348231962738	-38819.26443463439	21.386324369344273	37.08670838905037	1.3511214612480362	0.30035786128975045	0.3651643644769576	0.1890840372334442	0.14539373699984792	1.9710988041188855	-23.649949861360934
40	-38781.86090093744	-38813.6603055631	-38781.86090093744	-31.79940462565438	-38781.86090093744	21.340303527368384	41.491107477164945	1.5084397628788009	0.2467153592201604	0.2532846407798396	0.256612394193506	0.243387605806494	1.1754947641796145	-29.411985580975944
41	-38427.8383246022	-38446.94897015539	-38427.8383246022	-19.110645553188686	-38427.8383246022	22.31082016996467	35.04990827093221	1.891676036265161	0.24664800856201696	0.26007661584039177	0.2575498704141996	0.23572550518339164	1.1956130130344462	-16.542311428110963
42	-38281.43758264758	-38317.929972620506	-38281.43758264758	-36.49238997292859	-38281.43758264758	31.074224662443083	62.9238386570112	3.0958236898875295	0.18867840139292066	0.28072326928435687	0.36505326468110894	0.1655450646416135	3.239856819503512	-31.87240781775167
43	-38227.931156798695	-38255.261959572104	-38227.931156798695	-27.33080277340657	-38227.931156798695	23.303427710069613	41.8309134926846	1.7270445121235216	0.24664800856201696	0.25	0.2575498704141996	0.24580212102378343	2.3564539888917992	-24.153449316811674
44	-38162.26299079132	-38190.2010440882	-38162.26299079132	-27.938053296876884	-38162.26299079132	21.139688033917533	37.248419282271456	2.447102304395251	0.24689799000131163	0.2618371803174121	0.21492823697072758	0.2763365927105487	0.7535735353054867	-25.569600344975417
45	-38093.555767284284	-38148.25787164855	-38093.555767284284	-54.70210436426822	-38093.555767284284	30.107416052998456	98.26703367124682	1.9295938731273252	0.21989992117755303	0.3692236807809375	0.1680019971321077	0.24287440090940185	8.506853121689986	-49.61752611592394
46	-37976.241035474995	-38016.001347888145	-37976.241035474995	-39.7603124131483	-37976.241035474995	23.412296515965284	59.517581279119824	1.7270445121235216	0.25	0.25	0.25419787897621654	0.24580212102378343	3.8855008605018773	-36.07377039055168
47	-37806.24977688155	-37845.71963506668	-37806.24977688155	-39.469858185124025	-37806.24977688155	27.464660237810417	61.50040153011739	1.938524152308442	0.24664800856201696	0.24091098683291598	0.26172310096005674	0.2507179036450103	3.712487386943786	-35.73921969226429
48	-37793.55884688396	-37846.129794011664	-37793.55884688396	-52.57094712769949	-37793.55884688396	37.46004363843656	104.66517216925166	1.3628263932041937	0.16174744769327873	0.22468577763770375	0.20988259146182844	0.4036841832071891	5.242478640118482	-48.0115060825383
49	-37789.006734574985	-37831.9160761366	-37789.006734574985	-42.909341561612266	-37789.006734574985	26.76654383235992	56.51458201444672	1.5709955857873636	0.31035878735012384	0.1506859805192907	0.24382089252462788	0.29513433960595775	7.803156579922509	-38.11134959585702
50	-37783.964011678196	-37833.76349908537	-37783.964011678196	-49.79948740717515	-37783.964011678196	25.118617468681236	78.24035093188925	2.3503724522807476	0.25	0.24207453058695944	0.24972680555077675	0.25819866386226376	7.310127418892395	-45.201643376610974
51	-37702.92013281456	-37745.24626971107	-37702.92013281456	-42.326136896510526	-37702.92013281456	21.499290960902933	57.233116282722676	3.2330572771103303	0.20294239093084832	0.39747104069144984	0.155295579425271	0.24429098895243076	4.75604505142787	-37.12846144477577
52	-37695.53459929231	-37734.401953274326	-37695.53459929231	-38.867353982018	-37695.53459929231	24.981766617888745	54.01032123160046	6.7218428684645914	0.44140431181230616	0.294532869695033	0.12248162672719304	0.14158119176546777	3.595054944613205	-32.05709472425625
53	-37539.08962397293	-37584.79316291774	-37539.08962397293	-45.70353894480965	-37539.08962397293	32.50476128881036	82.03817465250597	0.7602349910310414	0.22887801927470822	0.22551644315361546	0.18755088142247298	0.3580546561492032	5.928572476678654	-41.58741762082476
54	-37399.13260931145	-37449.288149017266	-37399.13260931145	-50.15553970582006	-37399.13260931145	23.062227836547578	74.87748057764682	1.995293583744476	0.3078618798174762	0.15848040648939968	0.24344443966812293	0.2902132740250014	7.31425244111707	-45.32500175654805
55	-37365.29933152971	-37416.744751174396	-37365.29933152971	-51.445419644684975	-37365.29933152971	23.064646652555243	73.0133130230239	1.3158872394430476	0.3001672781997605	0.3722866629034349	0.18215232189695688	0.14539373699984792	4.12353079892703	-47.035138583977016
56	-37282.52392642756	-37326.52001552536	-37282.52392642756	-43.99608909780262	-37282.52392642756	28.116095706279584	69.29453908950262	0.639240713066189	0.22605042068845646	0.23217577455933613	0.30785326959082593	0.2339205351613815	3.8135254355750647	-40.619930541557295
57	-37214.439418334325	-37249.31623251685	-37214.439418334325	-34.876814182524654	-37214.439418334325	23.004034658225436	48.09240480991326	0.6237835148230781	0.1551014603149741	0.16649264600146862	0.3959205451079167	0.28248534857564056	2.1835717398315757	-31.263621540891695
58	-37197.575405600495	-37249.33397934882	-37197.575405600495	-51.75857374832587	-37197.575405600495	28.602123867426386	84.28813986478956	0.6118394091022349	0.18284262843829296	0.33960475837553655	0.2707268431859054	0.20682577000026514	7.57862290145157	-47.417079127259875
59	-37133.56924130215	-37168.79479438112	-37133.56924130215	-35.22555307896813	-37133.56924130215	22.81359000990895	52.39036281424244	0.4399708045051113	0.24384489843600077	0.29683908012309684	0.13022169911590914	0.32909432232499314	2.4713622666171227	-31.682449185590777
60	-36996.932228148835	-37031.94178486098	-36996.932228148835	-35.00955671214801	-36996.932228148835	25.392904354844315	54.69890907216129	1.1696015757480722	0.18625358994310537	0.22370283041597167	0.16603833357858397	0.424005246062339	3.004661747595025	-30.955827137648704
61	-36953.874514288436	-37005.32689947269	-36953.874514288436	-51.45238518425194	-36953.874514288436	25.61807504640139	77.4588853706566	1.3628263932041937	0.16715369542089506	0.22468577763770375	0.2101077352463275	0.3980527916950737	5.830413356354205	-46.84153872653112
62	-36934.3605264685	-36985.157454001754	-36934.3605264685	-50.79692753324947	-36934.3605264685	33.408736615741745	92.82706140719093	3.578019892778584	0.2004595717412522	0.3901789755447142	0.16258764457200667	0.24677380814202687	6.790541839944953	-45.18594965114864
63	-36864.062961213305	-36905.747697009094	-36864.06296121338	-41.684735795717415	-36864.06296121338	23.904010484530406	58.23198800977656	1.7606624678832117	0.17763234432109873	0.2950880165072812	0.3092359318105318	0.21804370736108836	3.7200982088853976	-37.729797562743876
64	-36728.60492968563	-36780.30852285115	-36728.60492968563	-51.70359316551672	-36728.60492968563	23.951580106746164	72.53328123910268	2.31097925998665	0.27597385288446225	0.3789660107641404	0.19436983791223902	0.1506902984391584	7.1552145422325575	-46.41755727762188
65	-36637.17865777702	-36683.28248326131	-36637.17865777702	-46.10382548429258	-36637.17865777702	28.91739703538362	73.59274850019892	2.9573902516851875	0.19657832671277714	0.39406022057318923	0.16258764457200667	0.24677380814202687	4.7368827263795845	-41.05336821722414
66	-36592.56558409062	-36632.46935464307	-36592.56558409062	-39.90377055245157	-36592.56558409062	26.631543504753516	59.78003066159389	1.7332807618590935	0.31035878735012384	0.1506859805192907	0.24382089252462788	0.29513433960595775	3.2004911876256132	-35.9672143739216
67	-36549.177715366786	-36583.45538563084	-36549.177715366786	-34.27767026405791	-36549.177715366786	21.335513960064674	48.37077777051098	0.4399708045051113	0.24384489843600077	0.29683908012309684	0.13022169911590914	0.32909432232499314	3.174071210932117	-30.47979620257064
68	-36474.38972763775	-36534.83415494665	-36474.38972763775	-60.44442730890175	-36474.38972763775	55.522211093477424	157.96788854195734	1.8503094875778234	0.25	0.24551891501934556	0.24972680555077675	0.25475427942987766	13.796291735291332	-55.35367281267523
69	-36177.26390194363	-36250.22945344577	-36177.26390194363	-72.96555150213439	-36177.26390194363	35.06005605528081	164.55877113446212	3.040448350353547	0.18999182621793834	0.10853161492676743	0.3460605738265282	0.35541598502876615	25.848372914376725	-65.38465551654541
70	-36124.98727922927	-36161.19446452189	-36124.98727922927	-36.20718529261771	-36124.98727922927	23.35955685519255	50.7545402874499	3.675753090705452	0.2004595717412522	0.3901789755447142	0.16258764457200667	0.24677380814202687	2.5967147790601746	-31.557895953656274
71	-36058.923111608805	-36127.66861262816	-36058.923111608805	-68.74550101934994	-36058.923111608805	24.630129691701054	127.15834136992062	1.6896958961877921	0.2482948446952894	0.25431749556810734	0.24931143851875573	0.24807622121784756	14.407459825438933	-63.67194633183159
72	-36050.58243951195	-36101.67844903051	-36050.58243951195	-51.096009518557096	-36050.58243951195	32.861406034671	85.74896508025235	1.5738528389643869	0.2586381153897603	0.2948738258893134	0.2045416670262335	0.2419463916946927	8.903721831821128	-46.49923073024706
73	-36026.09844919885	-36067.7466623072	-36026.09844919885	-41.648213108354746	-36026.09844919885	29.285418954829264	68.07072181358491	1.4095285999407094	0.2586381153897603	0.28666877096223875	0.2045416670262335	0.25015144662176736	4.655826349647322	-37.81898399772453
74	-35971.456785377115	-36011.5940126127	-35971.456785377115	-40.137227235587936	-35971.456785377115	25.62216037154853	58.67884475759697	2.5894199189505533	0.1935638990843106	0.10853161492676743	0.3460605738265282	0.35184391216239386	3.9090926924933465	-34.83518392030555
75	-35618.585628926114	-35683.995191106675	-35618.585628926114	-65.40956218055817	-35618.585628926114	45.575853010462154	153.7297623322644	3.454338360751352	0.19015235670740946	0.2062129188517819	0.4102108450732376	0.1934238793675709	12.609555273187143	-59.14277703882072
76	-35522.3516047249	-35595.306241741724	-35522.3516047249	-72.95463701682111	-35522.3516047249	55.931317627498224	206.2888163729557	1.2342079508883985	0.3136488670793123	0.2883143786674287	0.1944779407672462	0.2035588134860129	35.502671153447906	-66.70312845613603
77	-35517.20713726073	-35576.43410966138	-35517.20713726073	-59.2269724006502	-35517.20713726073	23.022256834934	90.66023131332437	3.675753090705452	0.2004595717412522	0.3847633225154866	0.16800329760123425	0.24677380814202687	9.421274626732384	-53.28996916526269
78	-35459.24410074664	-35527.30115958732	-35459.24410074664	-68.05705884067791	-35459.24410074664	31.52192733122907	135.26435679260487	1.5890184090218638	0.2586381153897603	0.2948738258893134	0.2045416670262335	0.2419463916946927	25.524616222558855	-62.24516361392701
79	-35366.01197849028	-35429.935512515665	-35366.01197849028	-63.923534025390474	-35366.01197849028	43.65054916769828	144.8352676262671	2.154326099326731	0.23175803483774754	0.23041897990229485	0.1726973692153744	0.36512561604458316	16.83387874959014	-58.03893911146934
80	-35270.44308753381	-35325.22304595174	-35270.44308753381	-54.77995841793219	-35270.44308753381	22.872036354800414	73.46922874330929	3.2317987909713892	0.2004595717412522	0.3901789755447142	0.16258764457200667	0.24677380814202687	10.298059287211794	-48.8380004550873
81	-35261.78447312649	-35305.091504165684	-35261.78447312649	-43.30703103918953	-35261.78447312649	24.328767557284092	58.19828890292799	1.3805635221665116	0.2644888588745607	0.2749768090429854	0.2043195187686675	0.2562148133137863	6.1960845744620965	-39.20213236505395
82	-35163.40558062134	-35238.44345599992	-35163.40558062134	-75.03787537858524	-35163.40558062134	41.47674687971873	167.85403327661442	1.4379879608842498	0.15123312478875126	0.34893925726553265	0.10575023365766704	0.39407738428804906	36.2155079081718	-67.21473620266123
83	-35158.92122772709	-35213.01270574983	-35158.92122772709	-54.091478022738016	-35158.92122772709	30.827341598441375	91.94477788337826	1.9254930582958731	0.2482948446952894	0.25431749556810734	0.24931143851875573	0.24807622121784756	6.139210560860831	-49.84878127427527
84	-35033.91341426827	-35101.82110811415	-35033.91341426827	-67.90769384588314	-35033.91341426827	56.679486491104285	175.66758601808453	2.1534312377787344	0.182227686185811	0.421611124299104	0.15103055098173904	0.24513063853334607	15.9010735284512	-61.582932406459676
85	-35029.79588833439	-35074.33352022627	-35029.79588833439	-44.53763189187929	-35029.79588833439	23.12793326949553	63.92881845245552	2.0344409930396172	0.13432185937144558	0.22472333081026286	0.20930653452001924	0.43164827529827227	3.9333081847858407	-39.63653656437207
86	-35017.39175540507	-35076.82421343437	-35017.39175540507	-59.43245802929348	-35017.39175540507	35.21670695018474	109.66709236463879	1.1486870543473682	0.14650252434407324	0.2017215857358864	0.17778800778059206	0.4739878821394483	13.49323874032019	-53.303977557313836
87	-35007.652344324124	-35057.067579460316	-35007.652344324124	-49.41523513619504	-35007.652344324124	25.910998946656296	68.50722420020159	1.7711971393154138	0.5714682971440466	0.1232549757508727	0.11158214175350642	0.19369458535157438	4.818066202581796	-42.66211662088167
88	-34878.83868294123	-34936.17476720242	-34878.83868294123	-57.3360842611923	-34878.83868294123	46.86012258275119	119.93009006668468	2.3908423077614405	0.19647461150306558	0.10853161492676743	0.3460605738265282	0.34893319974363884	9.008655088806151	-51.25163977416508
89	-34826.568664096405	-34906.98370614751	-34826.568664096405	-80.41504205110489	-34826.568664096405	68.82930883921641	257.02421360582133	5.497419894094823	0.21057735011938863	0.2271275286802036	0.2620611630229755	0.30023395817743226	49.96538029563067	-72.37723998717466
90	-34704.68876004597	-34766.49476226301	-34704.68876004597	-61.80600221704913	-34704.68876004597	42.82851293241319	127.5340518312222	1.7275412986758045	0.5702301210998777	0.11747586554255848	0.1256544369477916	0.18663957640977225	11.505682684572585	-54.23659947164072
91	-34698.43990415625	-34764.80731378673	-34698.43990415625	-66.36740963048292	-34698.43990415625	43.116122798308616	152.32305324841184	3.2123340490180983	0.20793344705044672	0.38264830584132187	0.16310677521007613	0.24631147189815517	19.011611883717066	-59.79333742114619
92	-34629.34341977766	-34710.80244587124	-34629.34341977766	-81.45902609358038	-34629.34341977766	59.617717128934686	235.20781469836368	2.179275133306351	0.13424208610355468	0.10474486990211629	0.5133806910813905	0.24763235291293842	43.754160076115255	-72.4500233031076
93	-34615.112443941965	-34690.6973176341	-34615.112443941965	-75.58487369213177	-34615.112443941965	42.73436535405865	201.16387736003057	1.7231094190796175	0.27681346443507127	0.3838799274814783	0.1687424493978349	0.17056415868561553	24.447769834980594	-69.1402233324144
94	-34478.01035403785	-34523.13446094598	-34478.01035403785	-45.12410690812956	-34478.01035403785	21.68321213993979	61.46419471571468	1.4834919510865785	0.34139141870510753	0.15816031167340486	0.23786119682323914	0.26258707279824844	5.17237372331874	-40.80200816627143
95	-34469.218203780096	-34523.63862077676	-34469.218203780096	-54.42041699666197	-34469.218203780096	22.90983952627038	73.25546562663385	1.3829172594170323	0.14495393066482923	0.20945069776833974	0.181443566857995	0.464151804708836	8.994847552084677	-48.72317860397551
96	-34403.59704525776	-34473.0088720057	-34403.59704525776	-69.41182674793917	-34403.59704525776	58.82212111504558	206.7436735130811	0.9769316381372154	0.34771219364384104	0.20792868652127708	0.27387232663838995	0.17048679319649188	14.14279186401163	-64.20714032452808
97	-34357.831403487566	-34404.77495942489	-34357.831403487566	-46.9435559373247	-34357.831403487566	33.00027202611108	86.54595189328829	2.040908009444356	0.25	0.25	0.25192377878215244	0.24807622121784756	5.8653507713521975	-42.70276020162876
98	-34318.1716111357	-34389.652996636185	-34318.1716111357	-71.48138550048166	-34318.1716111357	34.2232800069348	160.9798043680698	1.1947260648577458	0.23847790326976978	0.1770212235026348	0.2059023941393692	0.3785984790882262	23.87386711478534	-65.50224148069778
99	-33863.04358402144	-33921.32108778613	-33863.04358402144	-58.277503764683544	-33863.04358402144	34.27996296675845	108.5854096258241	2.577549749672558	0.31279718907777476	0.15079348866690856	0.2259142632419647	0.31049505901335195	11.643939924932369	-52.594008815819585
100	-33626.61637606767	-33687.151804477035	-33626.61637606767	-60.53542840936456	-33626.61637606767	45.47655237210396	132.88300811038897	3.337030374235645	0.3174164017036862	0.1430815137892398	0.2259142632419647	0.3135878212651093	11.57698118096946	-54.50373853277134
101	-33281.41217936022	-33361.608092021204	-33281.41217936022	-80.1959126609884	-33281.41217936022	35.641802318777465	199.90343306878248	1.3996113354873523	0.18064509901578374	0.1177891456585875	0.3583439005559406	0.34322185476968825	29.374158524930664	-73.1861166900812
102	-33146.831968292856	-33235.99420298417	-33146.831968292856	-89.16223469131407	-33146.831968292856	111.58110122138353	424.294007404368	7.923084257488915	0.20830043381543134	0.3599890263543453	0.2404639240057382	0.19124661582448502	60.464137415264005	-79.9956880935119
103	-32994.78001197431	-33065.80937309047	-32994.78001197431	-71.02936111616361	-32994.78001197431	44.38420007716706	182.85489972404918	0.9769316381372154	0.34438484695825283	0.21167204877130333	0.2734563110739519	0.17048679319649188	26.908226049970718	-65.08034806657334
104	-32955.12907081329	-33046.372740476974	-32955.12907081329	-91.24366966368959	-32955.12907081329	293.4101407298919	783.5210636540662	1.4229527010098275	0.44067670849308116	0.10322851833302507	0.2898590755250646	0.16623569764882917	66.04416628678425	-82.52373947261387
105	-32825.16604949878	-32876.02997372507	-32825.16604949878	-50.8639242262872	-32825.16604949878	37.19086513189039	94.02315616230646	3.166346779409562	0.24437882956177073	0.3253128422359476	0.11846781555984703	0.3118405126424346	7.876703318516584	-45.03533552748153
106	-32586.998244790484	-32675.848232448407	-32586.998244790484	-88.8499876579242	-32586.998244790484	110.87744676984693	412.5922434484621	1.4293754784906956	0.20622862493997307	0.2264950921211483	0.13722120408638402	0.4300550788524946	54.99710232703158	-81.10657050986225
107	-32583.36791577306	-32679.48247683426	-32583.36791577306	-96.11456106119917	-32583.36791577306	115.8004003067791	528.4358452289187	4.638555360157469	0.12178924749044516	0.31689385867844017	0.21580792314529149	0.3455089706858231	85.60908882908296	-86.61974146102531
108	-32544.722564352338	-32644.20445305191	-32544.722564352338	-99.4818886995705	-32544.722564352338	182.77108492042268	709.2359744820129	1.375511324836227	0.5273346091240066	0.21908858102160397	0.16015556754630983	0.09342124230807951	85.25532438720727	-89.62412018143674
109	-32443.39893498132	-32531.876930801103	-32443.39893498132	-88.47799581978389	-32443.39893498132	214.25476395083749	609.9550427601383	4.312472360634228	0.2004595717412522	0.3847633225154866	0.16800329760123425	0.24677380814202687	37.03549344445754	-80.71086062816536
110	-32388.099958474704	-32468.408926459677	-32388.099958474704	-80.30896798497206	-32388.099958474704	77.54833952303746	312.6832905285934	0.8685392486760348	0.26085675094625665	0.28126379125042267	0.21810669883597225	0.23977275896734845	46.157210454332784	-74.03342355330422
111	-32256.77519106372	-32367.492250462106	-32256.77519106372	-110.7170593983871	-32256.77519106372	493.5498174997905	1516.2113337288226	5.430512684933407	0.09181365219687529	0.246226339085271	0.28369849773389205	0.3782615109839616	118.02919751073439	-99.84834639813704
112	-32130.690864960998	-32215.729022914737	-32130.690864960998	-85.038157953739	-32130.690864960998	58.52458936189953	264.65413065513263	1.711933717626149	0.14486155857703464	0.5147672707989406	0.17851045472483076	0.16186071589919404	61.27461097778228	-76.26934973673211
113	-31937.953652999473	-32035.95730402323	-31937.953652999473	-98.00365102375838	-31937.953652999473	95.29505124928369	485.52979198186137	1.6851224660784911	0.1796334729950069	0.1926921033387531	0.35954095525007634	0.2681334684161637	129.5133896664213	-89.13489980609233
114	-31872.021660864328	-31943.627815292035	-31872.021660864328	-71.60615442770782	-31872.021660864328	59.314056678921936	189.52677196359562	3.2205926499288355	0.32079234428688963	0.14279833345779372	0.2259142632419647	0.31049505901335195	25.00120170024021	-64.71385090175039
115	-31797.778224179336	-31885.808244279266	-31797.778224179336	-88.03002009992993	-31797.778224179336	80.12427875926856	352.0284822494132	0.9936305657348741	0.15798022722183894	0.20690800790458067	0.3311393427969774	0.303972422076603	44.239031291890576	-81.31242339570075
116	-31703.125848531407	-31772.834115649734	-31703.125848531407	-69.70826711832656	-31703.125848531407	47.36187608382819	173.55803517527664	0.9674954536784919	0.22042146426513037	0.2399793315678287	0.18526205438962165	0.35433714977741915	17.37221944038689	-64.35566777776297
117	-31653.531116412905	-31719.14851105532	-31653.531116412905	-65.61739464241384	-31653.531116412905	30.62497702181438	111.0511384344184	0.7611331858425013	0.39618642963308176	0.19619714074741454	0.07464648903243075	0.33296994058707285	21.495661016857085	-58.31670451364104
118	-31622.073959480025	-31706.48859420043	-31622.073959480025	-84.41463472040321	-31622.073959480025	97.75984698102629	386.37909880449064	0.7620085651977431	0.2193867988265565	0.2810999133057199	0.2726293333564668	0.2268839545112569	46.584026954532725	-78.13800828023035
119	-31546.874775174547	-31652.554260910903	-31546.874775174547	-105.67948573635823	-31546.874775174547	213.31352103933656	898.4338252143175	7.505667350627121	0.14397963031023195	0.4261739573775928	0.21493518662884256	0.2149112256833327	125.12894984783814	-94.64818620422511
120	-31471.591417469095	-31574.1569275711	-31471.591417469095	-102.56551010200597	-31471.591417469095	175.4270211358205	754.898267833063	0.5873511003999237	0.45411087782088677	0.26459920317043367	0.18236155550110586	0.09892836350757363	112.6536022516285	-93.08524572334463
121	-31447.23758604173	-31513.520676988097	-31447.23758604173	-66.28309094636461	-31447.23758604173	26.035128173971106	121.04052836642641	4.215159836183888	0.2300688152406856	0.24978306893214272	0.328698494998998	0.19144962082817363	14.147455928562081	-60.09607358057252
122	-31381.28800330193	-31494.265412884713	-31381.28800330193	-112.97740958278573	-31381.28800330193	367.6849743628421	1449.1761114778574	0.7578036050603691	0.3177107306329577	0.36225581611743246	0.19409330698413912	0.1259401462654708	181.19127204739044	-103.09763600890986
123	-31353.076756468083	-31436.46196230975	-31353.07675646807	-83.38520584168111	-31353.07675646807	122.49222854263299	393.8049446035145	1.3259913074406193	0.18504748312758307	0.11795325830751038	0.3583439005559406	0.338655358008966	49.674365908455975	-75.7186611259542
124	-31336.881453341623	-31448.154996480487	-31336.881453341623	-111.27354313886336	-31336.881453341623	226.45096152911572	1206.082783379245	2.5749932172176697	0.12755717796986343	0.16569515141000282	0.25324170862636425	0.4535059619937695	158.9024713143877	-100.60188348287271
125	-31295.30297242456	-31389.228648194177	-31295.30297242456	-93.92567576961483	-31295.30297242456	246.23851919615652	713.9621468102722	7.217192856886747	0.11466018270254531	0.32524266455419815	0.14087638752776815	0.41922076521548846	46.69469090700208	-83.96198421186145
126	-31268.009328266977	-31340.079198922664	-31268.009328266977	-72.06987065568696	-31268.009328266977	42.203800205299416	178.29752349190622	0.6559724786336294	0.28594188155290845	0.22416972945517835	0.10602380234001572	0.3838645866518974	19.352795854169003	-65.81602765582196
127	-31249.62136384977	-31344.889712822755	-31249.62136384977	-95.26834897298764	-31249.62136384977	69.69494392225428	408.67603980685533	2.28712354546836	0.2686919153404277	0.12696928589626127	0.1869573420447377	0.4173814567185733	57.40702912052634	-87.00650554978375
128	-31248.774389324597	-31347.310179369786	-31248.77438932459	-98.53579004519459	-31248.77438932459	133.02009017732018	571.9779207901483	15.507117505695287	0.19774180914877662	0.4550138686720003	0.24554317878530657	0.10170114339391663	80.66170454477493	-86.32119419750913
129	-31232.97675139547	-31320.908172212003	-31232.97675139547	-87.9314208165351	-31232.97675139547	168.0664594677383	505.5310354574673	1.3508319792567365	0.2081351105635865	0.3582276622150375	0.2082005261523455	0.22543670106903066	73.33770800668665	-80.46796983373358
130	-31136.50834912799	-31221.702088634756	-31136.50834912799	-85.19373950676447	-31136.50834912799	45.57253146416129	248.21218988984404	6.27207152611483	0.21351943260690423	0.21339120718896953	0.26616229583280215	0.30692706437132405	50.366990988962144	-76.91438709094078
